id,sent_neg,sent_neu,sent_pos,sent_compound,blob_pol,blob_subj
3011,0.231,0.769,0.0,-0.5994,0.175,0.275
4943,0.0,1.0,0.0,0.0,0.05,0.1
9103,0.337,0.621,0.042,-0.875,-0.05555555555555555,0.3888888888888889
10082,0.484,0.516,0.0,-0.9217,0.0,0.0
2987,0.371,0.629,0.0,-0.7579,-0.2,0.4
4235,0.441,0.559,0.0,-0.7964,-0.1,0.1
4245,0.328,0.56,0.112,-0.6605,-0.03333333333333335,0.11666666666666668
4966,0.0,1.0,0.0,0.0,0.0,0.0
8940,0.0,0.815,0.185,0.5106,0.06666666666666667,0.8
8248,0.411,0.589,0.0,-0.8573,-0.3125,0.6875
3978,0.318,0.682,0.0,-0.4215,0.0,0.0
3859,0.0,1.0,0.0,0.0,-0.15185185185185188,0.562962962962963
849,0.115,0.885,0.0,-0.296,0.0,0.0
3485,0.235,0.765,0.0,-0.5574,0.0,0.0
568,0.389,0.611,0.0,-0.7906,-0.07777777777777779,0.14444444444444446
4014,0.406,0.594,0.0,-0.6249,0.25,0.3333333333333333
9662,0.286,0.714,0.0,-0.4939,0.1,0.4
4841,0.294,0.65,0.055,-0.8047,-0.13333333333333333,0.85
1096,0.194,0.806,0.0,-0.0516,0.0,0.0
367,0.109,0.891,0.0,-0.296,0.1,0.4
6127,0.0,1.0,0.0,0.0,0.0,0.0
1455,0.167,0.833,0.0,-0.34,0.2,0.2
10445,0.084,0.631,0.285,0.7739,0.40476190476190477,0.6047619047619047
1018,0.0,1.0,0.0,0.0,0.5,1.0
6399,0.0,1.0,0.0,0.0,0.0,0.0
7207,0.184,0.583,0.233,0.0258,0.1,0.4
6239,0.0,0.781,0.219,0.6369,0.37083333333333335,0.49583333333333335
8742,0.145,0.855,0.0,-0.1779,-0.16999999999999998,0.77
9773,0.388,0.612,0.0,-0.6908,-0.30000000000000004,0.35
10422,0.0,0.837,0.163,0.5994,0.36818181818181817,0.7022727272727273
8832,0.273,0.453,0.273,-0.25,0.5,0.5
7510,0.0,1.0,0.0,0.0,0.0,0.5
2468,0.128,0.615,0.257,0.3182,0.0,0.0
3587,0.0,0.714,0.286,0.6124,0.7,0.9
2947,0.277,0.597,0.125,-0.5525,-0.04999999999999999,0.7
2736,0.177,0.823,0.0,-0.4215,-0.1,0.1
1063,0.19,0.71,0.099,-0.5499,0.5,0.5
2006,0.134,0.743,0.124,-0.0516,0.0,0.0
8004,0.0,1.0,0.0,0.0,0.5,0.7
2840,0.0,1.0,0.0,0.0,0.0,0.0
4518,0.222,0.641,0.137,-0.25,0.0,0.0
5887,0.0,0.761,0.239,0.5824,0.0,0.0
463,0.0,0.448,0.552,0.9413,0.45,0.6166666666666667
8414,0.0,0.744,0.256,0.4767,0.0,0.0
515,0.0,1.0,0.0,0.0,0.0,0.0
8234,0.143,0.754,0.103,-0.25,0.16666666666666666,0.3333333333333333
3076,0.0,1.0,0.0,0.0,0.0,0.0
3956,0.365,0.635,0.0,-0.8481,-0.25,0.25
5393,0.211,0.789,0.0,-0.34,-0.15555555555555559,0.2888888888888889
3648,0.197,0.674,0.129,-0.296,0.05000000000000002,0.24166666666666667
1627,0.0,1.0,0.0,0.0,0.0,0.0
352,0.0,1.0,0.0,0.0,0.0,0.0
2848,0.0,1.0,0.0,0.0,-0.08333333333333333,0.21666666666666667
10476,0.0,1.0,0.0,0.0,0.05,0.2
6311,0.0,0.664,0.336,0.8225,0.8,0.75
2170,0.409,0.591,0.0,-0.886,-0.43333333333333335,0.5666666666666665
5141,0.0,0.351,0.649,0.8501,-0.00833333333333336,0.15
2558,0.42,0.58,0.0,-0.8126,0.0,0.0
1831,0.0,1.0,0.0,0.0,0.0,0.0
5711,0.116,0.676,0.208,0.2263,-0.06666666666666667,0.35
10361,0.261,0.616,0.123,-0.4404,0.1,0.2
10206,0.206,0.794,0.0,-0.5994,-0.4,0.5
4346,0.0,1.0,0.0,0.0,0.0,0.0
1480,0.167,0.833,0.0,-0.5574,0.0,0.0
5827,0.0,0.925,0.075,0.0772,-0.2,0.3
1943,0.452,0.548,0.0,-0.5106,0.0,0.0
6935,0.303,0.395,0.303,-0.25,0.0,0.0
6251,0.0,1.0,0.0,0.0,0.11666666666666668,0.4166666666666667
452,0.0,1.0,0.0,0.0,0.0,0.0
6320,0.367,0.633,0.0,-0.9118,-0.5,0.625
1716,0.262,0.738,0.0,-0.4939,0.0,1.0
5337,0.176,0.441,0.382,0.4215,0.8,0.7
4316,0.319,0.543,0.138,-0.6124,-0.09545454545454546,0.7318181818181818
9723,0.338,0.586,0.075,-0.7804,-0.275,0.55
4804,0.0,0.889,0.111,0.3612,-0.4,0.7
3847,0.144,0.856,0.0,-0.4939,0.15,0.3416666666666667
4892,0.0,1.0,0.0,0.0,0.0,0.0
6813,0.208,0.792,0.0,-0.6124,0.1,0.8
1575,0.0,0.833,0.167,0.6124,0.0,0.0
10280,0.253,0.584,0.162,-0.34,-0.33888888888888885,0.5444444444444444
8894,0.0,1.0,0.0,0.0,0.0,0.0
442,0.0,1.0,0.0,0.0,0.0,0.0
3935,0.333,0.667,0.0,-0.6124,0.0,0.0
609,0.0,1.0,0.0,0.0,0.0,0.0
4165,0.552,0.448,0.0,-0.5719,0.0,0.0
910,0.0,1.0,0.0,0.0,0.0,0.0
8545,0.355,0.645,0.0,-0.296,0.0,0.0
1141,0.0,0.813,0.187,0.3182,0.13636363636363635,0.45454545454545453
831,0.128,0.872,0.0,-0.296,0.0,0.0
5629,0.167,0.833,0.0,-0.4215,-0.25,1.0
6188,0.0,1.0,0.0,0.0,0.0,0.0
8408,0.0,0.392,0.608,0.4767,0.0,0.0
55,0.0,1.0,0.0,0.0,0.0,0.0
5578,0.0,1.0,0.0,0.0,0.0,0.0
2003,0.085,0.794,0.122,0.1779,0.0,0.0
7866,0.185,0.644,0.172,-0.0772,-0.006349206349206345,0.7126984126984127
10820,0.0,1.0,0.0,0.0,0.0,0.0
4154,0.201,0.714,0.085,-0.5267,-0.15555555555555559,0.2888888888888889
1467,0.0,1.0,0.0,0.0,-0.024999999999999994,0.325
4765,0.141,0.859,0.0,-0.3182,-0.2,0.3
3346,0.167,0.833,0.0,-0.4215,-0.25,1.0
4612,0.133,0.867,0.0,-0.3818,0.0,0.1
1453,0.061,0.373,0.566,0.9345,0.6666666666666666,0.65
8495,0.271,0.729,0.0,-0.3818,0.0,0.05
8029,0.265,0.735,0.0,-0.802,-0.355,0.485
8609,0.0,1.0,0.0,0.0,0.0,0.0
2989,0.429,0.571,0.0,-0.8176,-0.2,0.4
4127,0.0,1.0,0.0,0.0,0.0,0.0
9661,0.182,0.455,0.364,0.4939,0.425,0.75
10437,0.0,1.0,0.0,0.0,0.15,0.475
2404,0.061,0.794,0.146,0.4246,0.3625,0.65
9435,0.0,1.0,0.0,0.0,-0.0625,0.1875
5677,0.301,0.699,0.0,-0.8481,0.09166666666666666,0.5750000000000001
8540,0.356,0.445,0.2,-0.7152,0.011388888888888882,0.4177777777777778
10162,0.199,0.64,0.162,-0.2732,-0.3333333333333333,0.5333333333333333
3258,0.0,1.0,0.0,0.0,0.0,0.0
7910,0.0,1.0,0.0,0.0,0.0,0.0
4036,0.255,0.745,0.0,-0.6249,0.0,0.5
7974,0.0,1.0,0.0,0.0,0.5,0.7
3022,0.239,0.761,0.0,-0.7469,0.2857142857142857,0.5357142857142857
8365,0.224,0.588,0.188,-0.1548,0.7,0.6000000000000001
707,0.167,0.833,0.0,-0.4588,0.0,0.0
2234,0.191,0.809,0.0,-0.3818,0.1,0.4
5075,0.627,0.373,0.0,-0.8779,0.0,0.0
10432,0.0,0.766,0.234,0.6997,0.2333333333333333,0.5666666666666667
7498,0.0,1.0,0.0,0.0,0.0,0.25
1942,0.274,0.593,0.133,-0.4404,0.2537037037037037,0.5962962962962963
5768,0.0,1.0,0.0,0.0,0.0,0.0
5957,0.303,0.697,0.0,-0.7684,-0.396,0.851
1836,0.117,0.883,0.0,-0.5106,0.5,0.5
8696,0.262,0.684,0.054,-0.7777,-0.6999999999999998,0.6666666666666666
2711,0.325,0.542,0.133,-0.4939,-0.1,0.1
2501,0.0,0.751,0.249,0.6486,0.3,0.2
3217,0.0,0.826,0.174,0.25,-0.2,0.3
5017,0.0,1.0,0.0,0.0,0.0,0.0
4869,0.0,1.0,0.0,0.0,0.0,0.0
5,0.095,0.905,0.0,-0.296,-0.018750000000000003,0.3875
5609,0.0,0.933,0.067,0.0772,0.375,0.625
4195,0.263,0.535,0.202,-0.3612,0.125,0.675
908,0.235,0.765,0.0,-0.6808,0.0,0.0
5034,0.127,0.873,0.0,-0.1531,0.0,0.0
4529,0.123,0.755,0.123,0.0,0.0,0.0
3028,0.187,0.813,0.0,-0.5994,-0.39375,0.75
6903,0.349,0.651,0.0,-0.8779,-0.2,0.0
2620,0.0,0.897,0.103,0.3182,0.13636363636363635,0.45454545454545453
7389,0.302,0.698,0.0,-0.5994,0.2857142857142857,0.5357142857142857
1712,0.126,0.787,0.087,-0.25,0.0,0.25
7210,0.555,0.314,0.131,-0.8442,-0.13333333333333333,0.2333333333333333
5032,0.19,0.56,0.25,0.34,0.0,0.0
4773,0.367,0.633,0.0,-0.7964,-0.30000000000000004,0.5666666666666668
10026,0.173,0.503,0.324,0.4019,-0.4,0.4
9671,0.0,1.0,0.0,0.0,0.0,0.0
1477,0.0,1.0,0.0,0.0,0.2,0.2
821,0.121,0.748,0.131,0.0516,0.6,0.8
5995,0.0,1.0,0.0,0.0,0.6,0.9
6059,0.0,1.0,0.0,0.0,0.1,0.1
2613,0.392,0.608,0.0,-0.7953,0.5,0.6
10146,0.099,0.567,0.333,0.6808,0.07142857142857142,0.7404761904761905
787,0.0,1.0,0.0,0.0,-0.1,0.4
3528,0.405,0.595,0.0,-0.7778,-0.6,0.7
9311,0.207,0.622,0.171,-0.1779,0.15,0.35
5778,0.094,0.686,0.22,0.4939,0.7,0.6000000000000001
10602,0.456,0.544,0.0,-0.9246,-0.2,0.0
3496,0.183,0.717,0.1,-0.2732,0.26666666666666666,0.4666666666666666
9175,0.476,0.524,0.0,-0.9287,0.5,0.5
3773,0.325,0.515,0.16,-0.4939,0.5,0.75
8813,0.0,1.0,0.0,0.0,0.0,0.0
9134,0.31,0.605,0.085,-0.765,0.1,0.2
3320,0.28,0.72,0.0,-0.5423,0.0,0.0
8450,0.212,0.643,0.145,-0.4342,0.023611111111111104,0.3732638888888889
2738,0.358,0.455,0.187,-0.4612,0.2,0.55
6593,0.214,0.623,0.163,-0.3182,5.551115123125783e-17,0.6333333333333333
5506,0.0,0.838,0.162,0.4404,0.5,0.5
5732,0.231,0.769,0.0,-0.7184,0.0,0.0
8836,0.0,1.0,0.0,0.0,0.0,0.0
2842,0.0,1.0,0.0,0.0,0.0,0.0
9757,0.595,0.405,0.0,-0.6597,0.0,0.0
2249,0.187,0.576,0.237,0.1779,0.4333333333333333,0.7333333333333333
6620,0.0,0.752,0.248,0.6808,0.39999999999999997,0.4916666666666667
469,0.0,1.0,0.0,0.0,0.0,0.0
7900,0.38,0.62,0.0,-0.8689,-0.2,0.4
1441,0.196,0.804,0.0,-0.296,0.0,0.0
5329,0.146,0.854,0.0,-0.34,0.0,0.0
2477,0.212,0.788,0.0,-0.5423,-0.16851851851851848,0.5018518518518519
6469,0.227,0.667,0.107,-0.4019,-0.05,0.05
1809,0.267,0.733,0.0,-0.6369,-0.16666666666666666,0.16666666666666666
5870,0.194,0.597,0.209,0.0516,0.0,0.0
3899,0.267,0.733,0.0,-0.7351,0.0,0.0
7799,0.333,0.667,0.0,-0.4588,0.0,0.0
751,0.265,0.49,0.245,-0.0516,-0.15555555555555559,0.2888888888888889
10230,0.0,1.0,0.0,0.0,0.0,0.0
9352,0.146,0.708,0.146,0.0,0.0,0.0
10339,0.341,0.463,0.196,-0.6486,0.03333333333333335,0.7333333333333334
2941,0.35,0.65,0.0,-0.7906,0.0,0.5
1657,0.0,1.0,0.0,0.0,0.0,0.0
4867,0.329,0.539,0.132,-0.5106,-0.6999999999999998,0.6666666666666666
311,0.0,1.0,0.0,0.0,0.0,0.0
10085,0.0,1.0,0.0,0.0,0.0,0.0
4621,0.221,0.779,0.0,-0.5267,-0.05,0.05
2793,0.118,0.882,0.0,-0.4939,0.18333333333333335,0.4000000000000001
5284,0.235,0.614,0.151,-0.5385,0.35714285714285715,0.5714285714285714
3499,0.112,0.792,0.096,-0.101,0.35,0.65
1894,0.0,1.0,0.0,0.0,0.0,0.0
2302,0.129,0.871,0.0,-0.5499,0.037500000000000006,0.3375
10802,0.0,0.686,0.314,0.4939,0.225,0.6
1224,0.0,1.0,0.0,0.0,0.0,0.0
7738,0.125,0.608,0.268,0.3786,-0.1875,0.5
9808,0.286,0.714,0.0,-0.6808,0.5,0.5
1120,0.153,0.744,0.103,-0.296,0.0,0.0
3257,0.281,0.719,0.0,-0.6908,0.0,0.0
210,0.154,0.846,0.0,-0.4767,0.0,0.0
5742,0.206,0.794,0.0,-0.3818,0.0,0.0
6580,0.276,0.61,0.113,-0.6808,0.425,0.55
4957,0.102,0.898,0.0,-0.1779,0.0,0.0
1547,0.224,0.467,0.308,0.4215,0.4,0.55
3442,0.104,0.613,0.283,0.5859,0.0,0.0
9108,0.339,0.661,0.0,-0.8271,0.1,0.2
10754,0.0,1.0,0.0,0.0,0.4,1.0
8104,0.0,0.859,0.141,0.4215,-0.033333333333333326,0.18333333333333335
10219,0.0,0.857,0.143,0.3612,0.0,0.15
3692,0.28,0.72,0.0,-0.5423,0.028571428571428564,0.17857142857142858
2701,0.076,0.524,0.4,0.8316,0.5,0.6
955,0.191,0.487,0.323,0.347,0.425,0.575
711,0.167,0.833,0.0,-0.4588,0.0,0.0
4221,0.159,0.841,0.0,-0.3506,-0.1,0.1
4110,0.164,0.711,0.124,-0.2263,0.35,0.65
4448,0.0,0.781,0.219,0.4215,0.26666666666666666,0.7333333333333334
10166,0.369,0.631,0.0,-0.8225,-0.9,1.0
3511,0.0,1.0,0.0,0.0,-0.2,0.3
7297,0.0,0.652,0.348,0.5859,0.0,0.0
663,0.182,0.647,0.171,-0.0516,0.25,1.0
10434,0.0,0.741,0.259,0.6739,0.30000000000000004,0.4
10796,0.0,1.0,0.0,0.0,0.0,0.1
1984,0.107,0.893,0.0,-0.34,-0.25,0.25
10007,0.117,0.609,0.274,0.4767,0.0,0.0
4005,0.152,0.593,0.256,0.4215,0.675,1.0
3378,0.0,0.823,0.177,0.4215,0.0,0.0
3144,0.145,0.699,0.156,0.0516,0.4,1.0
6271,0.188,0.812,0.0,-0.4588,0.0,0.0
6700,0.188,0.521,0.291,0.5215,0.1257575757575758,0.5553030303030303
6733,0.0,1.0,0.0,0.0,-0.05,0.15
8978,0.375,0.625,0.0,-0.5574,0.0,0.0
8409,0.0,1.0,0.0,0.0,0.0,0.0
8472,0.341,0.41,0.249,-0.4019,0.2166666666666667,0.2833333333333333
2090,0.113,0.752,0.135,0.0772,0.0,0.0
186,0.0,0.536,0.464,0.9022,0.3666666666666667,0.47500000000000003
9676,0.145,0.855,0.0,-0.296,0.0,0.0
8291,0.0,1.0,0.0,0.0,0.0,0.0
979,0.0,0.472,0.528,0.6808,0.7000000000000001,0.7999999999999999
4472,0.115,0.737,0.147,0.1779,-0.35,0.9
698,0.142,0.708,0.151,0.0516,0.0,0.0
2899,0.227,0.496,0.277,0.1779,0.6,1.0
3090,0.507,0.493,0.0,-0.9241,0.5,0.5
9621,0.25,0.75,0.0,-0.6124,0.13636363636363635,0.45454545454545453
5886,0.182,0.677,0.141,-0.2023,0.0,0.0
6362,0.17,0.83,0.0,-0.6908,0.0,0.0
8551,0.688,0.312,0.0,-0.296,0.0,0.0
611,0.0,1.0,0.0,0.0,0.0,0.0
10346,0.311,0.521,0.168,-0.3535,-0.05,0.6
2349,0.186,0.814,0.0,-0.4939,0.0,0.0
847,0.128,0.872,0.0,-0.296,0.0,0.0
3347,0.0,1.0,0.0,0.0,0.0,0.0
10179,0.209,0.695,0.096,-0.4767,-0.8,1.0
6731,0.256,0.744,0.0,-0.4767,0.0,0.0
5583,0.0,0.933,0.067,0.0772,0.375,0.625
8556,0.123,0.728,0.149,0.1189,-0.3,0.4
7026,0.128,0.618,0.253,0.3869,0.0875,0.525
2903,0.193,0.568,0.239,0.2023,1.0,1.0
7577,0.242,0.758,0.0,-0.6249,0.5,0.5
10513,0.332,0.525,0.143,-0.6066,0.04999999999999999,0.9
6303,0.448,0.552,0.0,-0.8074,0.0,0.0
2414,0.29,0.71,0.0,-0.5994,0.0,0.0
7228,0.247,0.602,0.151,-0.3818,0.1,0.4
2770,0.0,1.0,0.0,0.0,0.14285714285714285,0.45535714285714285
286,0.348,0.652,0.0,-0.4939,0.0,0.0
2864,0.395,0.605,0.0,-0.7076,-0.19999999999999998,0.55
2401,0.104,0.896,0.0,-0.2732,0.25,0.3333333333333333
3267,0.0,1.0,0.0,0.0,0.0,0.0
3494,0.211,0.789,0.0,-0.34,-0.16666666666666666,0.16666666666666666
9960,0.22,0.67,0.11,-0.5106,0.0,0.0
9740,0.299,0.701,0.0,-0.8442,0.13636363636363635,0.5
6991,0.0,1.0,0.0,0.0,0.0,0.0
6625,0.0,0.748,0.252,0.6597,0.0,0.0
4625,0.113,0.779,0.108,-0.0258,0.475,0.75
714,0.148,0.739,0.113,-0.1779,0.2,0.55
4019,0.215,0.785,0.0,-0.6249,0.125,0.47500000000000003
4241,0.47,0.53,0.0,-0.7964,-0.1,0.1
6939,0.315,0.685,0.0,-0.6808,0.0,0.0
4656,0.142,0.73,0.128,-0.1027,0.0,0.0
7234,0.34,0.553,0.106,-0.7579,0.19166666666666665,0.6166666666666667
6797,0.0,1.0,0.0,0.0,0.025,0.025
3045,0.398,0.602,0.0,-0.6841,0.0,0.0
2180,0.469,0.531,0.0,-0.8271,0.0,0.0
10678,0.114,0.753,0.133,0.0869,-0.25,0.8888888888888888
2516,0.543,0.457,0.0,-0.8591,-0.2,0.4
1868,0.36,0.426,0.213,-0.5859,0.2,0.7
2228,0.187,0.576,0.237,0.1779,0.4333333333333333,0.7333333333333333
8255,0.094,0.551,0.354,0.5106,0.0,0.0
2067,0.292,0.568,0.14,-0.4588,0.25,0.2833333333333333
6550,0.142,0.66,0.198,0.2732,0.24666666666666665,0.6033333333333333
9293,0.0,0.73,0.27,0.5859,0.1,0.3
1729,0.149,0.851,0.0,-0.5413,-0.65,1.0
602,0.0,1.0,0.0,0.0,0.0,0.0
6420,0.159,0.841,0.0,-0.5574,-0.25,0.7
4780,0.098,0.714,0.188,0.34,0.5,0.5
6491,0.0,0.806,0.194,0.6486,0.175,0.7
9883,0.48,0.52,0.0,-0.5709,0.0,0.0
5002,0.0,1.0,0.0,0.0,0.24318181818181817,0.5022727272727273
1054,0.0,0.706,0.294,0.3612,0.0,0.0
8378,0.168,0.708,0.124,-0.25,0.5,0.5
10184,0.277,0.723,0.0,-0.807,-0.17500000000000002,0.775
9939,0.162,0.838,0.0,-0.4019,-0.2,0.2
7477,0.0,0.674,0.326,0.7003,0.25,1.0
4898,0.111,0.792,0.097,-0.0828,-0.009166666666666665,0.3466666666666667
6112,0.0,0.889,0.111,0.2212,-0.1,1.0
7039,0.286,0.714,0.0,-0.34,0.0,0.0
1538,0.348,0.652,0.0,-0.4939,0.0,0.0
10446,0.287,0.528,0.185,-0.4019,0.15,0.5166666666666666
9278,0.0,0.952,0.048,0.0772,-0.4,0.7
5958,0.0,0.709,0.291,0.6956,0.28333333333333327,0.4888888888888889
873,0.136,0.864,0.0,-0.296,0.0,0.0
2179,0.198,0.802,0.0,-0.4939,0.0,0.0
2846,0.0,1.0,0.0,0.0,0.07878787878787878,0.25984848484848483
7007,0.15,0.777,0.073,-0.3818,0.0,0.0
6395,0.0,1.0,0.0,0.0,0.35,0.55
1005,0.18,0.82,0.0,-0.296,0.0,0.0
192,0.0,1.0,0.0,0.0,0.0,0.0
8590,0.387,0.423,0.19,-0.4215,0.0,0.0
6186,0.0,1.0,0.0,0.0,0.0,0.0
9283,0.0,0.762,0.238,0.3612,0.0,0.0
10215,0.0,1.0,0.0,0.0,0.5,0.5
2636,0.0,1.0,0.0,0.0,0.0,0.0
5554,0.0,1.0,0.0,0.0,0.0,0.0
1581,0.0,0.763,0.237,0.6808,0.45,0.75
10788,0.188,0.812,0.0,-0.5719,0.2,0.6
4940,0.224,0.517,0.259,0.1027,-0.30000000000000004,0.55
2897,0.39,0.61,0.0,-0.4939,0.25,0.3333333333333333
8274,0.142,0.858,0.0,-0.5106,-0.2,0.1
3876,0.106,0.65,0.244,0.4019,0.34545454545454546,0.6181818181818182
1286,0.267,0.543,0.19,-0.1779,-0.26666666666666666,0.7333333333333334
8183,0.0,1.0,0.0,0.0,0.0,0.0
981,0.0,0.646,0.354,0.7125,0.6,0.30000000000000004
288,0.565,0.435,0.0,-0.886,-0.2,0.0
3691,0.194,0.422,0.384,0.6981,-0.2,0.0
1417,0.0,0.455,0.545,0.9485,0.5750000000000001,0.7
10172,0.218,0.782,0.0,-0.5994,-0.8,1.0
3249,0.083,0.917,0.0,-0.25,0.0,0.14285714285714285
4997,0.0,0.699,0.301,0.6808,0.23484848484848483,0.5833333333333333
8910,0.0,1.0,0.0,0.0,0.13636363636363635,0.45454545454545453
4370,0.353,0.647,0.0,-0.7184,0.0,0.0
6267,0.0,0.781,0.219,0.6369,0.37083333333333335,0.49583333333333335
8206,0.176,0.634,0.19,0.0772,0.6,0.95
9139,0.355,0.645,0.0,-0.8271,0.1,0.2
6744,0.0,1.0,0.0,0.0,0.0,0.0
2630,0.0,1.0,0.0,0.0,0.0,0.0
6279,0.168,0.694,0.139,-0.128,-0.16666666666666666,0.43333333333333335
5707,0.167,0.833,0.0,-0.4939,-0.125,1.0
2751,0.311,0.53,0.159,-0.4588,0.02,0.58
10277,0.157,0.725,0.118,-0.2422,0.3,0.45
10332,0.205,0.705,0.09,-0.3804,0.08949494949494949,0.6666666666666666
8286,0.0,1.0,0.0,0.0,0.0,0.0
5489,0.061,0.718,0.221,0.7003,0.10000000000000002,0.5333333333333333
2981,0.417,0.583,0.0,-0.8625,-0.2,0.4
5779,0.0,1.0,0.0,0.0,0.0,0.1
1731,0.0,0.638,0.362,0.9072,0.4666666666666666,0.6555555555555556
10689,1.0,0.0,0.0,-0.9879,0.0,0.0
8922,0.0,0.847,0.153,0.5319,0.0,0.0
6747,0.0,1.0,0.0,0.0,0.0,0.0
9421,0.224,0.776,0.0,-0.3818,0.0,0.0
7401,0.216,0.661,0.123,-0.3954,0.20000000000000004,0.45555555555555555
8055,0.0,0.698,0.302,0.8313,0.5,0.55
3123,0.0,0.681,0.319,0.8176,0.4000000000000001,0.6
9666,0.155,0.845,0.0,-0.296,0.0,0.0
9531,0.403,0.597,0.0,-0.8442,0.0,0.0
2753,0.239,0.761,0.0,-0.296,0.0,0.0
9228,0.571,0.429,0.0,-0.8402,0.0,0.0
4962,0.0,1.0,0.0,0.0,0.0,0.0
4008,0.258,0.314,0.428,0.4019,0.5166666666666666,0.7000000000000001
9982,0.0,1.0,0.0,0.0,0.0,0.0
6237,0.375,0.625,0.0,-0.6369,0.25,0.3333333333333333
1341,0.204,0.489,0.307,0.5473,-0.06666666666666665,0.5833333333333334
1433,0.401,0.599,0.0,-0.8658,-0.2,0.4
7963,0.0,1.0,0.0,0.0,0.5,0.7666666666666666
2445,0.075,0.925,0.0,-0.0772,0.0,0.0
6815,0.0,1.0,0.0,0.0,0.03333333333333333,0.3416666666666666
679,0.457,0.315,0.228,-0.4404,0.2,0.2
2365,0.207,0.657,0.136,-0.128,0.7,0.6000000000000001
9440,0.0,1.0,0.0,0.0,-0.4,0.7
2287,0.0,0.811,0.189,0.4215,0.5,0.5
5712,0.128,0.747,0.125,-0.0173,-0.1,1.0
8221,0.439,0.382,0.178,-0.6249,-0.05714285714285716,0.8285714285714285
6404,0.0,1.0,0.0,0.0,0.25,0.3333333333333333
2393,0.144,0.753,0.103,-0.1531,0.0,0.0
2810,0.0,1.0,0.0,0.0,0.0,0.0
3944,0.265,0.464,0.272,0.0258,0.8,0.75
9145,0.333,0.667,0.0,-0.6705,0.0,0.0
2078,0.159,0.841,0.0,-0.5267,0.0,0.0
7456,0.091,0.909,0.0,-0.296,-0.05,0.75
8912,0.0,1.0,0.0,0.0,0.0,0.0
9073,0.261,0.739,0.0,-0.7184,-0.15833333333333335,0.18333333333333332
4433,0.0,1.0,0.0,0.0,-0.25,0.23333333333333334
12,0.0,1.0,0.0,0.0,0.0,0.0
10491,0.0,0.673,0.327,0.5267,0.0,0.0
10319,0.126,0.299,0.575,0.9007,0.25,0.63
1385,0.112,0.888,0.0,-0.2263,0.09285714285714286,0.23095238095238094
798,0.371,0.629,0.0,-0.7096,0.0,0.0
3849,0.0,1.0,0.0,0.0,0.0,0.0
3276,0.0,0.721,0.279,0.4767,0.0,0.0
4824,0.0,1.0,0.0,0.0,0.0,0.0
6909,0.223,0.68,0.097,-0.5574,0.0,0.0
216,0.154,0.846,0.0,-0.4767,0.0,0.0
8091,0.0,0.584,0.416,0.6908,0.0,0.0
3561,0.0,0.535,0.465,0.8331,0.04999999999999999,0.5
10237,0.0,0.836,0.164,0.5423,0.2333333333333333,0.7666666666666666
1094,0.34,0.66,0.0,-0.5574,0.0,0.0
1674,0.337,0.663,0.0,-0.6808,-0.6,1.0
2000,0.253,0.747,0.0,-0.6633,0.0,0.0
9377,0.0,0.68,0.32,0.5106,0.0,0.0
6294,0.0,1.0,0.0,0.0,0.0,0.0
7168,0.0,0.621,0.379,0.875,0.8,0.75
8052,0.155,0.73,0.116,-0.2263,0.0,0.5
8504,0.394,0.606,0.0,-0.3818,0.0,0.0
6234,0.0,1.0,0.0,0.0,0.0,0.0
1827,0.0,1.0,0.0,0.0,0.0,0.0
1462,0.0,1.0,0.0,0.0,0.0,0.0
6895,0.29,0.534,0.176,-0.6124,-0.5,0.5
5409,0.117,0.487,0.396,0.7739,1.0,1.0
9872,0.336,0.586,0.079,-0.6908,-0.35714285714285715,0.7285714285714285
1540,0.319,0.681,0.0,-0.7269,0.2,0.30000000000000004
3922,0.301,0.699,0.0,-0.694,0.0,0.0
10241,0.0,1.0,0.0,0.0,0.0,0.0
4185,0.213,0.517,0.27,-0.0,0.8,0.7
4509,0.273,0.574,0.153,-0.3612,-0.5,1.0
10137,0.163,0.569,0.268,0.3182,0.0,0.3
7932,0.0,1.0,0.0,0.0,0.0,0.0
10686,0.592,0.408,0.0,-0.4404,0.0,0.0
9385,0.135,0.7,0.165,0.1531,0.0,0.0
8764,0.0,0.256,0.744,0.7003,1.0,0.3
3577,0.196,0.804,0.0,-0.7269,-0.4,0.65
4567,0.176,0.608,0.216,0.1531,0.13636363636363635,0.45454545454545453
3918,0.157,0.433,0.409,0.6597,0.1,0.35
310,0.113,0.755,0.132,0.1027,-0.5,1.0
7870,0.305,0.61,0.085,-0.6908,0.03409090909090906,0.6136363636363636
577,0.0,0.855,0.145,0.296,0.4166666666666667,0.5833333333333334
3223,0.254,0.746,0.0,-0.5267,0.0,0.0
3284,0.0,1.0,0.0,0.0,0.0,0.0
5225,0.818,0.182,0.0,-0.6705,0.0,0.0
6792,0.0,0.926,0.074,0.1531,0.0,0.1
6345,0.0,0.681,0.319,0.8176,0.5357142857142857,0.5738095238095239
4654,0.302,0.698,0.0,-0.6369,0.3181818181818182,0.7
8666,0.0,1.0,0.0,0.0,0.0,0.0
1725,0.0,0.805,0.195,0.5216,0.0,0.0
2506,0.2,0.8,0.0,-0.3612,0.0,0.0
7927,0.0,1.0,0.0,0.0,0.0,0.0
7630,0.0,1.0,0.0,0.0,0.0,0.0
3103,0.0,0.833,0.167,0.2023,0.0,0.5
8222,0.217,0.783,0.0,-0.5574,0.0625,0.3125
